"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"43" 66.357325 69.103145 46.67894 NA 54.00113 50.34004 62.69623 53.08586 28.37348 40.27203 61.32332 68.64551 50.34004 52.17059 NA 55.83168 97.01898 115.78209 38.44148 52.17059 64.06914 48.50949 40.729665 62.23859 43.01785 29.28875 47.59422 51.71295 NA 100.68008 61.32332 75.05242 40.27203 NA 43.93312 NA 39.35676 50.34004 72.3066 62.23859 NA 34.78039 54.00113 86.035705 65.89969 61.780955 58.5775 60.40805 52.17059 69.56078 53.08586
"44" 60.124425 77.35754 45.18906 NA 56.294845 55.52893 69.31542 51.31639 35.99806 44.42314 60.50738 68.16655 43.65723 57.44372 NA 53.61414 95.73953 132.88647 43.65723 49.4016 58.97555 47.486805 42.50835 62.03922 38.29581 26.04115 52.84822 49.01864 NA 107.22827 64.71992 78.88937 38.29581 NA 40.59356 NA 39.82764 54.38005 75.05979 69.31542 NA 31.01961 50.55047 86.16558 71.99613 52.84822 56.6778 45.572015 43.65723 75.05979 42.89131
"45" 60.56013 76.76636 50.32462 NA 60.98661 53.30997 69.51621 55.44237 34.11838 47.76574 63.11901 74.20748 45.20686 56.29533 NA 57.14829 95.53147 124.95858 41.79502 55.44237 61.41309 53.73645 43.50094 60.56013 38.38318 28.14767 54.58941 46.91278 NA 106.61995 69.51621 72.50156 45.20686 NA 40.0891 NA 39.23614 53.73645 74.20748 70.369165 NA 31.5595 51.17757 84.01652 72.92804 61.41309 68.66325 53.73645 42.64798 73.35452 51.17757
"46" 68.17399 81.006745 47.05342 NA 64.9658 54.53919 66.302545 56.14329 34.22067 35.29007 63.09436 65.23315 45.98403 55.07389 NA 50.26161 101.59262 147.04194 41.70644 57.48003 60.95557 44.112585 46.51872 63.89641 36.62681 26.2002 56.67799 46.518725 NA 99.98852 72.986275 75.39241 34.75537 NA 35.29007 NA 36.89416 52.4004 75.92711 56.945335 NA 32.34923 51.33101 86.086375 75.92711 67.906645 69.24339 54.271845 55.60859 70.04543 40.10235
"47" 62.94659 78.68324 49.09834 NA 56.966665 51.93094 72.073845 50.98674 35.25009 48.46888 59.1698 70.50018 44.69208 57.2814 NA 50.35727 90.64309 136.5941 44.06261 51.301475 61.05819 45.63628 38.712155 62.31713 38.08269 27.6965 54.13407 52.24567 NA 88.75469 71.44438 83.71897 41.54475 NA 40.60055 NA 39.02689 53.5046 70.50018 57.2814 NA 33.99116 52.24567 80.57164 68.29705 56.966665 56.65193 42.48895 52.87514 70.50018 42.80368
"48" 65.10149 71.51995 56.84919 NA 57.76611 51.806115 62.809185 55.01534 36.6769 42.17843 64.18457 79.77225 45.84612 56.84919 NA 60.51688 86.649165 103.61223 43.09535 55.01534 66.01841 65.10149 48.138425 55.01534 44.470735 30.25844 51.34765 63.26764 NA 110.94761 67.852255 89.85839 47.67996 NA 49.97227 NA 42.17843 54.09842 75.18764 82.064555 NA 33.92613 55.93227 84.35686 72.43687 93.526085 66.476875 50.43073 55.93227 70.60302 53.1815
"49" 57.09194 66.924445 53.92017 NA 52.0171 46.307905 65.97291 53.92017 36.79258 43.13613 66.60727 79.92872 48.21097 57.09194 NA 57.7263 89.126865 105.937265 39.96436 50.74839 66.60727 62.801135 49.47968 58.99501 38.69565 31.71775 52.65146 51.06557 NA 98.32501 65.972915 90.0784 52.0171 NA 44.40484 NA 40.59871 53.92017 81.83178 83.41767 NA 39.33 53.28581 81.197425 74.5367 86.906625 57.7263 47.893795 42.50178 65.33856 51.38275
"50" 64.85428 69.20019 52.81947 NA 53.82237 51.816565 60.842675 54.82527 36.10445 43.45905 64.18568 79.5635 44.12766 59.50547 NA 58.16827 89.25821 121.68535 40.78465 51.14796 66.86008 55.82817 45.79916 59.50547 36.10445 31.42424 54.15667 53.82237 NA 94.94132 65.18858 88.92391 49.47646 NA 43.459055 NA 39.44745 54.15667 80.9007 75.886195 NA 36.10445 52.81947 83.5751 69.53449 78.226295 58.50257 51.816565 46.80206 67.52868 45.46486
"51" 61.36104 78.89277 51.67246 NA 50.28837 47.058845 65.974655 52.59518 30.44984 39.67707 62.74513 72.89507 51.67246 59.05424 NA 48.90429 86.27455 129.642505 43.36796 47.98157 60.89968 53.97926 41.06115 60.89968 33.67937 26.75895 50.74973 48.90429 NA 96.88586 65.513295 83.04502 36.9089 NA 44.75204 NA 42.44523 52.59518 80.27685 59.5156 NA 27.68167 48.90429 79.81549 65.05193 71.04963 54.440625 37.83162 45.2134 72.89507 45.2134
"52" 66.45592 86.58439 47.28594 NA 53.35643 55.27343 72.845905 51.11994 36.42295 40.89595 63.89992 74.76291 50.48094 58.14893 NA 47.28594 91.37688 145.052815 40.25695 45.36894 55.59293 44.41044 41.85445 63.89992 33.54746 26.83797 53.67593 40.895945 NA 91.37688 62.30242 77.9579 33.22796 NA 38.97895 NA 39.61795 53.03693 61.34392 51.75893 NA 31.63046 47.92494 78.5969 63.26092 61.663425 56.23193 42.81295 42.17395 70.92891 47.92494
